차종코드(표준),판매지역,판매국가,원인부품(5),현상코드,현상명,사용일수,주행거리(km로 환산),특이사항,고장,원인부품숫자
(BK) GENESIS COUPE [DK],북미,미국,BAR ASSY-COWL CROSS,Q55,소음/이음_주행중,578,15459,"[C]CUSTOMER STATES WATER LEAKING ON LEFT REAR FLOOR BOARD
[T]AFTER RUNNING WATER, SAW NO WATER TRAISL INSIDE CAR BEHIND TRIM PANEL OR ON DOOR SEALS. WHEN MOVING CAR AFTERWARD HEARD WATER SLOSHING INSIDE FRAME, PUNCHED OUT PINCHWELD DRAINS, GOT SOME WATER OUT WHEN DOING THAT. RAN WATER OVER CAR FOR 10 MINUTES, PINCHWELD DRAINS SEEM TO BE WORKING NOW
[S]COONFIRMED CARPET IS WET. PULLED HEAD LINER TO CHECK SUNROOF DRAINS, FOUND NO ISSUE, REAR GLASS COVERED IN WATER ON INSIDE.RAN WATER OVER THE LEFT SIDE OF VEHICLE FOR 10 MINUTES.
[C]CUSTOMER STATES WATER LEAKING ON LEFT REAR FLOOR BOARD
[T]AFTER RUNNING WATER, SAW NO WATER TRAISL INSIDE CAR BEHIND TRIM PANEL OR ON DOOR SEALS. WHEN MOVING CAR AFTERWARD HEARD WATER SLOSHING INSIDE FRAME, PUNCHED OUT PINCHWELD DRAINS, GOT SOME WATER OUT WHEN DOING THAT. RAN WATER OVER CAR FOR 10 MINUTES, PINCHWELD DRAINS SEEM TO BE WORKING NOW
[S]COONFIRMED CARPET IS WET. PULLED HEAD LINER TO CHECK SUNROOF DRAINS, FOUND NO ISSUE, REAR GLASS COVERED IN WATER ON INSIDE.RAN WATER OVER THE LEFT SIDE OF VEHICLE FOR 10 MINUTES.
",소음 관련,5
(BK) GENESIS COUPE [DK],북미,미국,BAR ASSY-COWL CROSS,Q55,소음/이음_주행중,309,39031,"[C]HAS A BODY CREEKING NOISE WHEN TURNING LEFT OWNER STATES
[T]500 test drove vehicle to verify concern and found when vehicle gets on uneven surfaces has a creeking noise coming from right front area , removed bumper cover , headlght drivers side fender and drivers side rocker panel tested vehicle to pin point noise found numerous pinch welds where panels all come together creeking used center punch to reseat the pinch points and rechecked after every attemp , removed wiper cowl and wiper motor and found noise coming from pinch welds under cowl rechecked and reassembled all parts and rechecked again to complete repair . 2.8 ATT . 0.50 FOR RESEATING PINCH
[S]found numerous pinch welds where panels all come together creeking, found noise coming from pinch welds under cowl
[C]HAS A BODY CREEKING NOISE WHEN TURNING LEFT OWNER STATES
[T]500 test drove vehicle to verify concern and found when vehicle gets on uneven surfaces has a creeking noise coming from right front area , removed bumper cover , headlght drivers side fender and drivers side rocker panel tested vehicle to pin point noise found numerous pinch welds where panels all come together creeking used center punch to reseat the pinch points and rechecked after every attemp , removed wiper cowl and wiper motor and found noise coming from pinch welds under cowl rechecked and reassembled all parts and rechecked again to complete repair . 2.8 ATT . 0.50 FOR RESEATING PINCH
[S]found numerous pinch welds where panels all come together creeking, found noise coming from pinch welds under cowl
",소음 관련,5
(BK) GENESIS COUPE [DK],북미,미국,BAR ASSY-COWL CROSS,Q56,소음/이음_개폐시,1145,92531,"[C]CUSTOMER STATES THAT THERE IS A BODY CREAK IN THE FRONT RIGHT, PLEASE ADVISE
[T]RESECURED BY WELDING AND TEST DROVE NO MORE ISSUES
[C]CUSTOMER STATES THAT THERE IS A BODY CREAK IN THE FRONT RIGHT, PLEASE ADVISE
[T]RESECURED BY WELDING AND TEST DROVE NO MORE ISSUES
[S]BODY CREAK IN THE FRONT RIGHT, REMOVED FENDER AND FOUND BROKEN BODY WELDS
",소음 관련,5
(BK) GENESIS COUPE [DK],북미,미국,HOUSING ASSY-GL/BOX,Q55,소음/이음_주행중,41,2229,"[C]CUSTOMER STATES THERE IS A RATTLE FROM THE DASHBOARD WHILE DRIVING.
[T]CHECK RATTLE FROM DASH BOARD 150 CHECK RATTLE FROM DASH BOARD, CUST STATES THEY CAR HEAR IT FROM BOTH SIDES OF DASH. ROAD TESTED CAR IN BACK LOT AND ON HIGHWAY. COULD NOT DUPLICATE ANY ABNORMAL NOISES AT THIS TIME. HAD SERVICE MANAGER ROAD TEST. MANAGER COULD HEAR INTERMITTENT TICKING NOISE FROM RF OF DASH. ROAD TESTED WITH MANAGER COULD ALSO HEAR NOISE ON SECOND ROAD TEST AT TIMES. , REMOVED RF PILLAR TRIM, PADDED AND ROAD TESTED COULD STILL HEAR NOISE. REMOVED RF SUN VISOR, PADDED AND ROAD TESTED COULD STILL HEAR NOISE. REMOVED RF SCUFF PANEL ADDED PADDING AND ROAD TESTED COULD
[S].CHECK RATTLE FROM DASH BOARD
[C]CUSTOMER STATES THERE IS A RATTLE FROM THE DASHBOARD WHILE DRIVING.
[T]CHECK RATTLE FROM DASH BOARD 150 CHECK RATTLE FROM DASH BOARD, CUST STATES THEY CAR HEAR IT FROM BOTH SIDES OF DASH. ROAD TESTED CAR IN BACK LOT AND ON HIGHWAY. COULD NOT DUPLICATE ANY ABNORMAL NOISES AT THIS TIME. HAD SERVICE MANAGER ROAD TEST. MANAGER COULD HEAR INTERMITTENT TICKING NOISE FROM RF OF DASH. ROAD TESTED WITH MANAGER COULD ALSO HEAR NOISE ON SECOND ROAD TEST AT TIMES. , REMOVED RF PILLAR TRIM, PADDED AND ROAD TESTED COULD STILL HEAR NOISE. REMOVED RF SUN VISOR, PADDED AND ROAD TESTED COULD STILL HEAR NOISE. REMOVED RF SCUFF PANEL ADDED PADDING AND ROAD TESTED COULD
[S].CHECK RATTLE FROM DASH BOARD
",소음 관련,4
(BK) GENESIS COUPE [DK],북미,미국,HOUSING ASSY-GL/BOX,Q55,소음/이음_주행중,294,12258,"[C]CUSTOMER STATES DASHBOARD HAS RATTLE
[T]REMOVED GLOVE BOX AND INSTALLED HYUNDAI NOISE FOAM AND ALL IS NOISE FREE 84503R00 3 CP 84510 2M4009P
[S]NOISE FROM BLOVE BOX AREA AND REMOVED ALL ITEMS AND TEST DROVE AGAIN AND NOISE STILL PRESENT ADDED NOISE FOAM FROM HYUNDAI KIT AND INSTALLED BOX TEST DROVE AND NOISE GONE
[C]CUSTOMER STATES DASHBOARD HAS RATTLE
[T]REMOVED GLOVE BOX AND INSTALLED HYUNDAI NOISE FOAM AND ALL IS NOISE FREE 84503R00 3 CP 84510 2M4009P
[S]NOISE FROM BLOVE BOX AREA AND REMOVED ALL ITEMS AND TEST DROVE AGAIN AND NOISE STILL PRESENT ADDED NOISE FOAM FROM HYUNDAI KIT AND INSTALLED BOX TEST DROVE AND NOISE GONE
",소음 관련,4
(BK) GENESIS COUPE [DK],북미,미국,HOUSING ASSY-GL/BOX,Q55,소음/이음_주행중,387,39212,"[C]CUSTOMER STATES CREAKING NOISE COMING FROM BEHIND PASS DASH BOARD
[T]FOUND AIRBAG ASSEMBLY MAKING NOISE RESHIMMED AIRBAG ASSEMBLY
[C]CUSTOMER STATES CREAKING NOISE COMING FROM BEHIND PASS DASH BOARD
[T]REMOVED GLOVEBOX AND AIRBAG ASSY,SHIMMED AND REINSTALLED. TEST DROVE TO CONFIRM REPAIR. NOISE NO LONGER PRESENT.
[S]VERIFIED CONCERN NOISE FROM BEHIND DASHBOARD
",소음 관련,4
(BK) GENESIS COUPE [DK],북미,미국,CRASH PAD ASSY-MAIN,Q53,소음/이음_요철로/둔턱,22,1830,"[C]CUSTOMER STATES A RATTLE COMING FROM INTERIOR OVER LARGE BUMPS BODY FLEX
[T]DASH PAD IS NOT SITTING ON MOUNTING STAUD AT BODY REMOVED CRASH PAD AND RE INSTALLED ON TO DASH PAD MOUNTING STUD
[S]DASH PAD IS NOT SITTING ON MOUNTING STAUD AT BODY
[C]CUSTOMER STATES A RATTLE COMING FROM INTERIOR OVER LARGE BUMPS BODY FLEX
[T]DASH PAD IS NOT SITTING ON MOUNTING STAUD AT BODY REMOVED CRASH PAD AND RE INSTALLED ON TO DASH PAD MOUNTING STUD
[S]DASH PAD IS NOT SITTING ON MOUNTING STAUD AT BODY
",소음 관련,0
(BK) GENESIS COUPE [DK],북미,미국,CRASH PAD ASSY-MAIN,Q53,소음/이음_요철로/둔턱,344,20714,"[C]CUSTOMER STATES THERE IS A CREEKING,,TAPPING NOISE COMING FROM RIGHT DASH AREA WHEN GOING OVER DRIVEWAYS.
[T]TECH REMOVED RIGHT FRONT FENDER AND AND DOOR, RIGHT FRONT BODY SEAM IS FLEXING, REMOVED RIGHT FRONT DOOR AND AND FENDER AND SEALED BODY SEAMS. TECH ASSEMBLED VEHICLE AND DROVE AGAIN, BODY CREAKING NOISE HAS BEEN CORRECTED.
[S]TECH TEST DROVE VEHICLE AND VERIFIED CREAKING NOISE COMING FROM DASH AREA. TECH REMOVED VEHICLE DASH AND TEST DROVE VEHICLE AGAIN TO PINPOINT NOISE. NOISE IS POINTING TO THE FENDER AREA.
[C]CUSTOMER STATES THERE IS A CREEKING,,TAPPING NOISE COMING FROM RIGHT DASH AREA WHEN GOING OVER DRIVEWAYS.
[T]TECH REMOVED RIGHT FRONT FENDER AND AND DOOR, RIGHT FRONT BODY SEAM IS FLEXING, REMOVED RIGHT FRONT DOOR AND AND FENDER AND SEALED BODY SEAMS. TECH ASSEMBLED VEHICLE AND DROVE AGAIN, BODY CREAKING NOISE HAS BEEN CORRECTED.
[S]TECH TEST DROVE VEHICLE AND VERIFIED CREAKING NOISE COMING FROM DASH AREA. TECH REMOVED VEHICLE DASH AND TEST DROVE VEHICLE AGAIN TO PINPOINT NOISE. NOISE IS POINTING TO THE FENDER AREA.
",소음 관련,0
(BK) GENESIS COUPE [DK],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,1458,71917,"[C]CUSTOMER STATES THERE IS A SQUEAKING NOOISE COMING FROM THE FRONT PASSENGER SIDE. CHECK AND ADVISE ON REPAIRS NEEDED.
[T]ROAD TEST AND VERIFY CREAKING NOISE FROM RF AREA OF VEHICLE. HOOK UP CHASSIS EARS TO RF CONTROL ARM AND SUB FRAME AND STRUT. ROAD TEST AND NOISE IS NOT FROM SUSPENSION AREA. HOOK UP CHASSIS EARS TO INTERIOR DASH AND BRACE. FOUND TO BE IN DASH AREA. R AND R CRASH PAD AND VERIFY RF LOWER A PILLAR IS C
[S]ROAD TEST AND VERIFY CREAKING NOISE FROM RF AREA OF VEHICLE.
",소음 관련,0
(BK) GENESIS COUPE [DK],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,636,38745,"[C]CUSTOMER STATES VEHICLE HAS A CREEK NOISE WHILE DR IVING CHECK AND ADVISE
[T]EMOVED DASH BOARD TO LOCATE SOURCE OF NOISE TECHNICIAN REMOVED RIGHT FRONT DOOR AND RIGHT FRONT FENDER TO PIN POINT NOISE FROM RIGHT FRONT DASH AREA TECHNICIAN INSERTED FOAM IN BETWWEN FENDER AND BODY
[S]INSPECT VEHICLE AND VERIFIED CUSTOMER CONCERN SENT VEHICLE TO FIX AUTO BODY TO CERRECT CONCERN, BODY SHOP TECHNICIAN ROAD TESTED VEHICLE HEARD NOISE CO MING FROM WITHIN RIGHT SIDE DASH AREA TECHNICIAN
[C]CUSTOMER STATES VEHICLE HAS A CREEK NOISE WHILE DR IVING CHECK AND ADVISE
[T]EMOVED DASH BOARD TO LOCATE SOURCE OF NOISE TECHNICIAN REMOVED RIGHT FRONT DOOR AND RIGHT FRONT FENDER TO PIN POINT NOISE FROM RIGHT FRONT DASH AREA TECHNICIAN INSERTED FOAM IN BETWWEN FENDER AND BODY
[S]INSPECT VEHICLE AND VERIFIED CUSTOMER CONCERN SENT VEHICLE TO FIX AUTO BODY TO CERRECT CONCERN, BODY SHOP TECHNICIAN ROAD TESTED VEHICLE HEARD NOISE CO MING FROM WITHIN RIGHT SIDE DASH AREA TECHNICIAN
",소음 관련,0
(BK) GENESIS COUPE [DK],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,227,17867,"[C]CUSTOMER STATES ABNORMAL CREAKING NOISE WHILE DRIVING
[T]REMOVE AND REINSTALL FRONT BUMPER,FRONT LAMPS,RIGHT FRONT FENDER,DASH PANEL TO REPAIR BROKEN BODY WELDS AT FIREWALL
[S]SUBLET TO CALIBER BODY SHOP FOR REPAIRS FOUND BODY WELDS AT FIREWALL SEPARATING, NO SIGNS OF IMPACT, CAUSING NOISE
[C]CUSTOMER STATES ABNORMAL CREAKING NOISE WHILE DRIVING
[T]REMOVE AND REINSTALL FRONT BUMPER,FRONT LAMPS,RIGHT FRONT FENDER,DASH PANEL TO REPAIR BROKEN BODY WELDS AT FIREWALL
[S]SUBLET TO CALIBER BODY SHOP FOR REPAIRS FOUND BODY WELDS AT FIREWALL SEPARATING, NO SIGNS OF IMPACT, CAUSING NOISE
",소음 관련,0
(BK) GENESIS COUPE [DK],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,317,19986,"[C]CUSTOMER STATES THAT THE DASH RATTLES AND LOOKES WARPED IN TWO SPOTS. CHECK AND ADVISE ON REPAIRS NEEDED.
[T]FOUND UPPER CRASH PAD WARPPED ALONG WINDSHIELD IN TWO SPOTS AND A RATTLE IS COMING FROM AROUND THE RIGHT SIDE WARPPED SPOT AT THE WINDSHIELD REPLACED UPPER CRASH PAD AND ROAD TESTED
[S]FOUND UPPER CRASH PAD WARPPED ALONG WINDSHIELD IN TWO SPOTS AND A RATTLE IS COMING FROM AROUND THE RIGHT SIDE WARPPED SPOT AT THE WINDSHIELD
[C]CUSTOMER STATES THAT THE DASH RATTLES AND LOOKES WARPED IN TWO SPOTS. CHECK AND ADVISE ON REPAIRS NEEDED.
[T]FOUND UPPER CRASH PAD WARPPED ALONG WINDSHIELD IN TWO SPOTS AND A RATTLE IS COMING FROM AROUND THE RIGHT SIDE WARPPED SPOT AT THE WINDSHIELD REPLACED UPPER CRASH PAD AND ROAD TESTED
[S]FOUND UPPER CRASH PAD WARPPED ALONG WINDSHIELD IN TWO SPOTS AND A RATTLE IS COMING FROM AROUND THE RIGHT SIDE WARPPED SPOT AT THE WINDSHIELD
",소음 관련,0
(BK) GENESIS COUPE [DK],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,210,2012,"[C]CUST STATES UPON ACCEL FROM STOP OR WHILE DRIVING THERE IS A RATTEL SOUND COMING FROM DRIVERS SIDE OF DASH CUST SAYS SOUNDS LIKE A CD SKIPPING
[T]84710R00 210 VERIFIED THE CUSTOMERS CONCERN, CHECKED SERVICE BULLETINS, SERVICE MESSAGES AND RECALLS PERFORMED A INTERIOR TRIM DIAGNOSTIC EXAMINATION TO FIND THE FOLLOWING THE DASHBOARD ASSEMBLY not properly scured AGAINST LOWER TRIM CAUSING VIBRATION REMOVED THE DASHBOARD ASSEMBLY RESECURE LOWER DASH PANAL COMPONTENTS AND REPLACED REINSTALLED THE DASHBOARD ASSEMBLY REEXAMINED THE DASHBOARD AND OPERATED ALL DASHBOARD AND ISTRUMENT PANEL FUNCTIONS TO VERIFY REPAIRS NO NOISE PERSENT
[S]FOUND DASHBOARD ASSY OUT OF ADJUSTMENT ON LOWER DASH PANEL
[C]CUST STATES UPON ACCEL FROM STOP OR WHILE DRIVING THERE IS A RATTEL SOUND COMING FROM DRIVERS SIDE OF DASH CUST SAYS SOUNDS LIKE A CD SKIPPING
[T]84710R00 210 VERIFIED THE CUSTOMERS CONCERN, CHECKED SERVICE BULLETINS, SERVICE MESSAGES AND RECALLS PERFORMED A INTERIOR TRIM DIAGNOSTIC EXAMINATION TO FIND THE FOLLOWING THE DASHBOARD ASSEMBLY not properly scured AGAINST LOWER TRIM CAUSING VIBRATION REMOVED THE DASHBOARD ASSEMBLY RESECURE LOWER DASH PANAL COMPONTENTS AND REPLACED REINSTALLED THE DASHBOARD ASSEMBLY REEXAMINED THE DASHBOARD AND OP
[S]FOUND DASHBOARD ASSY OUT OF ADJUSTMENT ON LOWER DASH PANEL
",소음 관련,0
(BK) GENESIS COUPE [DK],북미,미국,PANEL ASSY-CTR FACIA,Q56,소음/이음_개폐시,11,764,"[C]CUSTOMER STATES HEARS A RRATLE FROM PASSENGER DOOR AREA
[T]COMPLETED TEST RIDE WITH CUSTOMER TO DUPLICATE NOISE OCCURS AT 40  MPH IN RIGHT FRONT R R RIGHT FRONT DOOR PANEL NOISE NOT IN DOOR
[S]TO DASH SUPPORT PANEL GUIDE PIN CONTCTING BODY FRAME REPOSITIONED GUIDE PIN ROAD TEST  REASSEMBLED ROAD TESTED  TOTAL 33 MILES
[C]CUSTOMER STATES HEARS A RRATLE FROM PASSENGER DOOR AREA
[T]COMPLETED TEST RIDE WITH CUSTOMER TO DUPLICATE NOISE OCCURS AT 40  MPH IN RIGHT FRONT R R RIGHT FRONT DOOR PANEL NOISE NOT IN DOOR
[S]TO DASH SUPPORT PANEL GUIDE PIN CONTCTING BODY FRAME REPOSITIONED GUIDE PIN ROAD TEST  REASSEMBLED ROAD TESTED  TOTAL 33 MILES
",소음 관련,3
(BDM) BDM18 [DL],북미,미국,BAR ASSY-COWL CROSS,Q53,소음/이음_요철로/둔턱,37,3053,"[T]1 RD/Excessive Down Time - Extensive diagnostic       R ENT        20191227 20191228 2.00
[T]TECH VERIFIED AND FOUND LOOSE BOLTS ON DASH CROSS FRAME CAUSING RATTLE. TECH SECURED ALL DASH BOLTS AND VERIFIED NOISE WAS GONE, LABOR WAS REDUCED FOR PARTIAL REMOVAL
[O]S/M APPROVED RENTAL CAR
[A]Refer to Original claim 09906 Av01.
[S]C/S DASH RATTLES WHEN GOING OVER BUMPS
",소음 관련,5
(BDM) BDM18 [DL],북미,미국,BAR ASSY-COWL CROSS,Q53,소음/이음_요철로/둔턱,37,3053,"[T]C/S DASH RATTLES WHEN GOING OVER BUMPS         TECH VERIFIED AND FOUND LOOSE BOLTS ON DASH CROSS FRAME CAUSING RATTLE. TECH SECURED ALL DASH BOLTS AND VERIFIED NOISE WAS GONE, LABOR WAS REDUCED FOR PARTIAL REMOVAL                      S/M APPROVED RENTAL CAR
[T]TECH VERIFIED AND FOUND LOOSE BOLTS ON DASH CROSS FRAME CAUSING RATTLE. TECH SECURED ALL DASH BOLTS AND VERIFIED NOISE WAS GONE, LABOR WAS REDUCED FOR PARTIAL REMOVAL
[O]S/M APPROVED RENTAL CAR
[A]Refer to Rental claim 09906 Nv01.
[S]C/S DASH RATTLES WHEN GOING OVER BUMPS
",소음 관련,5
(BDM) BDM18 [DL],북미,미국,BAR ASSY-COWL CROSS,Q55,소음/이음_주행중,47,1510,"[T]CONDITION: CUSTOMER STATES NOISE COMING FROM DASH AREA WHEN GOING 30MPH OR MORE |             CAUSE: CROSS BAR | CORRECTION: 938 CUSTOMER STATES NOISE COMING FROM DASH AREA WHEN GOING 30 MPH OR MORE. ROAD TEST VEHICLE TO VERIFY COMPLAINT, HEAR BUZZING NOISE WHEN DRIVING OVER 30 INDASH AREA. STARTED
[T]CAUSE: CROSS BAR | CORRECTION: 938 CUSTOMER STATES NOISE COMING FROM DASH AREA WHEN GOING 30 MPH OR MORE. ROAD TEST VEHICLE TO VERIFY COMPLAINT, HEAR BUZZING NOISE WHEN DRIVING OVER 30 INDASH AREA. STARTED TECH LINE CASE #12918311. WAS INFORMED TO USE CHASSIS EARS TO LOCATE NOISEIN DASH. . ROAD TEST WITH CHASSIS EARS AND FOUND NOISE IS BEHIND INSTRUMENT CLUSTER. REMOVE CLUSTER AND ROAD TEST AGAIN.
[O]10/31 docs attached. thank you.
[A]Clinton Shanafelt (V-ADJUSTER) - Returned on: 10/30/18 09:45 with following comments -PLease attachcomplete copy of RO
[S]CONDITION: CUSTOMER STATES NOISE COMING FROM DASH AREA WHEN GOING 30MPH OR MORE |
",소음 관련,5
(BDM) BDM18 [DL],북미,미국,PANEL ASSY-CTR FACIA,Q55,소음/이음_주행중,461,54191,"[T]CONDITION: CUSTOMER STATES CK RIGHT SIDE OF LOWER DASH HAS POOR FIT THEY CAN SEE CRACK BETWEEN UPPER AND LOWER PART SO.PART | CAUSE: FOUND LOWER CENTER FACIA PANEL NOT FITTING PROPERLY NECESSARY TO REPLACE | CORRECTION: 33673 REMOVE AND REPLACE CENTER FACIA LOWER PANEL ASSEMBLY
[S]CONDITION: CUSTOMER STATES CK RIGHT SIDE OF LOWER DASH HAS POOR FIT THEY CAN SEE CRACK BETWEEN UPPER AND LOWER PART SO.PART | CAUSE: FOUND LOWER CENTER FACIA PANEL NOT FITTING PROPERLY NECESSARY TO REPLACE | CORRECTION: 33673 REMOVE AND REPLACE CENTER FACIA LOWER PANEL ASSEMBLY
",소음 관련,3
(BDM) BDM18 [DL],북미,미국,PANEL ASSY-CLUSTER F,Q55,소음/이음_주행중,21,3409,"[T]CONDITION: CUSTOMER STATES DASH IS MAKING A SQUEEKING NOISE COMING FROM THE DASH AREA DRIVING IN CITY DRIVING | CORRECTION: 2118             road tested and verified customer concern. found abnormal noise coming from the dash. technician requesting tt time for road testing vehicle and pin pointing s
[T]road tested and verified customer concern. found abnormal noise coming from the dash. technician requesting tt time for road testing vehicle and pin pointing source of noise. Upon road test, found noise coming from the cluster assembly. removed cluster assembly, added soft fabric tape around the plastic cluster. road tested to verify, no noise was heard after repair. 94002R00
[S]CONDITION: CUSTOMER STATES DASH IS MAKING A SQUEEKING NOISE COMING FROM THE DASH AREA DRIVING IN CITY DRIVING | CORRECTION: 2118
",소음 관련,2
(DN8A) 쏘나타(LF) 후속 북미 20 [DW],북미,미국,ARMREST ASSY-CONSOLE,Q56,소음/이음_개폐시,42,2697,"[C]CUSTOMER STATES CENTER CONSOLE SQUEAKS WHILE OPENING AND CLOSING
[T]RESOLVED THROUGH PART REPLACEMENT. RETESTED AFTER REPLACING CONSOLE LID TO ENSURE REPAIR IS COMPLETED.
[S]VERIFIED CONCERN, FOUND CONSOLE MAKING NOISE, LID IS FAULTY AND HAS INTERNAL EXCESSIVE SQUEAKING.
",소음 관련,1
(DN8A) 쏘나타(LF) 후속 북미 20 [DW],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,43,2654,"[C]customer states the fabric on the center console is separating, check and advise
[T]removed and replaced center console lid, reinspected for customers concern, concern corrected.
[S]inspected vehicle for customers concern, found leather splitting on center console lid
[C]customer states the fabric on the center console is separating, check and advise
[T]removed and replaced center console lid, reinspected for customers concern, concern corrected.
[S]inspected vehicle for customers concern, found leather splitting on center console lid
",소음 관련,1
(DN8A) 쏘나타(LF) 후속 북미 20 [DW],북미,미국,CRASH PAD ASSY-MAIN,Q53,소음/이음_요철로/둔턱,57,7144,"[C]CUSTOMER STATES WHEN GOING THROUGH BUMPY ROADS HE HEARS A RATTLE LIKE SOUND COMING FROM THE DOME LIGHT AREA CHECK AND ADVISE
[T]REMOVED CRASH PAD ASSY AND APPLIED FELT TAPE ON ALL METAL CONTACT POINTS BETWEEN CRASH PAD AND FIREWALL. TESTED AND FOUND OPERATION TO NOW BE NORMAL.
[S]METAL ON METAL RUBBING BETWEEN CRASH PAD AND FIREWALL. INSPECTED VEHICLE AND REPLICATED NOISE ORIGINATING FROM BEHIND THE RIGHT SIDE OF DASH ASSY
[C]CUSTOMER STATES WHEN GOING THROUGH BUMPY ROADS HE HEARS A RATTLE LIKE SOUND COMING FROM THE DOME LIGHT AREA CHECK AND ADVISE
[T]REMOVED CRASH PAD ASSY AND APPLIED FELT TAPE ON ALL METAL CONTACT POINTS BETWEEN CRASH PAD AND FIREWALL. TESTED AND FOUND OPERATION TO NOW BE NORMAL.
[S]METAL ON METAL RUBBING BETWEEN CRASH PAD AND FIREWALL. INSPECTED VEHICLE AND REPLICATED NOISE ORIGINATING FROM BEHIND THE RIGHT SIDE OF DASH ASSY
",소음 관련,0
(DN8A) 쏘나타(LF) 후속 북미 20 [DW],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,42,2916,"[C]customer states there is a rattleling noise coming from the dashboard while driving or going over bumps please check and advise
[T]REMOVED CRASH PAD PER TECH LINE CASE 2020032601128 UPON FURTHER INSPECTION  FOUND CRASH PAD MOUNTING TABS ON RH SIDE MISSING INSULATION PAD THAT IS PRESENT ON LH SIDE  APPLIED PADDING TO RH SIDE  SQUEAK AND RATTLE KIT PIN J43980HMA INSTALLED CRASH PAD PER SHOP GUIDE INSTRUCTION THEN PERFORMED FUNCTI
[S]PERFORMED ROAD TEST WAS ABLE TO DUPLICATE CUSTOMERS CONCERN ON UNEVEN ROAD AND BUMPS ISOLATED NOISE TO RH UPPER CRASH PAD NEAR WINDSHEILD REMOVED TWEETER SPEAKER  NO CHANGE NOISE STILL PRESENT
",소음 관련,0
(LFE) SONATA HEV [E6],북미,미국,BAR ASSY-COWL CROSS,Q57,소음/이음_작동시,64,14323,"[C]CUSTOMER STATES THERE IS A RATTLING NOISE ON ACELLERATING OR WHEN LET OFF THE GAS AFTER ACCELLERATING SEEMS TO BE ON LEFT FRONT CAN HEAR WHILE SITTING IN THE PASSENGER SEAT
[T]FOUND HIGH FREQUENCY LOW PITCH RATTLE NOISE IN LEFT SIDE OF DASH PANEL NEAR WINDSHIELD  REMOVED ALL NECESSARY PIECES TO REMOVE CLUSTER  ROAD TEST NOISE STILL PRESENT  REMOVED WIPER CWL WIPER MOTOR AND PROPERLY TORQUE CRASH BAR BOLTS UNDER COW  ROAD TEST
[S]FOUND CRASH BAR BOLTS NOT TORQUED PROPERLY
[C]CUSTOMER STATES THERE IS A RATTLING NOISE ON ACELLERATING OR WHEN LET OFF THE GAS AFTER ACCELLERATING SEEMS TO BE ON LEFT FRONT CAN HEAR WHILE SITTING IN THE PASSENGER SEAT
[T]FOUND HIGH FREQUENCY LOW PITCH RATTLE NOISE IN LEFT SIDE OF DASH PANEL NEAR WINDSHIELD  REMOVED ALL NECESSARY PIECES TO REMOVE CLUSTER  ROAD TEST NOISE STILL PRESENT  REMOVED WIPER CWL WIPER MOTOR AND PROPERLY TORQUE CRASH BAR BOLTS UNDER COW  ROAD TEST
[S]FOUND CRASH BAR BOLTS NOT TORQUED PROPERLY
",소음 관련,5
(LFE) SONATA HEV [E6],북미,미국,ARMREST ASSY-CONSOLE,Q51,소음/이음_가/감속시,253,32992,"[C]CUSTOMER STATES CLICKING NOISE WHEN DRIVING
[T]ROAD TEST FOUND ARM REST LATCH MAKING NOISE REPLACED ARMREST CONSOL
[C]CUSTOMER STATES CLICKING NOISE WHEN DRIVING
[T]ROAD TEST FOUND ARM REST LATCH MAKING NOISE REPLACED ARMREST CONSOL
[S]FOUND ARM REST LATCH MAKING NOISE
",소음 관련,1
